The battery died in less than 24/hours....,1
Excellent Product.,5
very well,5
Cannot connect to GSM network,1
"pros.. it works fine, its easy to use, not too heavy.cons .. most of the apps are for android iphone and bb",4
I went through lots of reviews for different phone before buying it. I found this phone pretty good. No problems so far.,5
excelente,5
"I have to say that it is a ok phone. I don't like the keyboard. There is only 5 or 6 language options, no Korean and Chinese.",3
excelente,5
Ver Good!,5
"Do not buy it!. It feels like a pretended toy in your hand. If you want it for your kids, it's ok!.",1
"Excellent phone, for adults recommend. . WhatsApp, Internet , app, radio, keyboard qwerty easy for use. Display big visualiser. Funny",5
I liked,4
Great. Arrived quickly.,5
"Phone works great, you may have to get a sum card adapter to make micro sim cats work.",4
"Ad advertised as unlocked, had to pay $30..00 to have unlocked, phone number does not appear on phone.",3
Exactly what I was expecting.thank you.,5
Got it faster than I expected. Just what I needed for my job thanks a lot,5
exelente,5
phone works great for the price although when we got it by UPS the UPS guy just dropped it between the screen door and our big door,5
"Is a good product That I recomended it has all you will need, it's fast good looking very good,thank you",5
my autistic son is in his glory lol thank you again,5
Perfect,5
Worked OK for awhile now every time I tap the back it shuts off,1
Great phone. My sone has been happy with it. Needed to get an extra micro-SD card for more storage.,5
"Valid for Movilnet in Venezuela, low memory, bad camera, low price, great!!",3
"very good, excellent",5
Cheap and fast,5
very good cell,5
very responsible seller and excellent product,5
MUY BUENO,4
fino fino,5
exelentes equipos en lenguaje criollo son una verdaderas naves,5
Good,5
Its great for the price but I hate how you can not change the lock screen to what you wantAnd just has the default wallpapers for your lockscreen,4
like your ad...love it!,5
the charger did not work. My parents started using the cable directly to the phone,3
good quality phone,5
does not work well with T-Mobile. T-Mobile closes off some towers to non-T-Mobile phones.,2
This is a really great phone. I am visually impaired and have no problem with it. Will be getting another one for my partner.,5
More complicated than I expected. Terrible reception. Too hard for my mom to use. Just frustrates her.,1
No internet,3
phone reception poor with incoming calls,1
The sleek design and easy of use is what makes this phone really good. The large text is a plus,5
My husband loves it!! It is simple to use with large numbers. The simpler the better for him.,5
The only reason I gave it a 3 star is because it is a little hard for a elder person to use.,3
works good for 3G and above. Simple to use. No frills.,5
Sounds like you are under water. It shuts off while you are on call.,2
"everything was great. had a hard time getting the old SIM card to work with it, but Verizon hooked me up",5
"Met expectations, easy to use, gave as gift veto elderly relative. She loves it.",5
I received my product.,5
Good phone for elderly people.,5
Bought for my mom! She loves it!,5
"Not as sensitive as our track phone, but the Jethro is easier to read .",3
"Fast shipping, and accurate description",5
the phone is unable to maintain signal after 2 weeks of usage on the TMobile network. I hope it is a defected product,2
Great phone.,5
"Shortly after return window closed, stopped taking a charge and will not turn on.",1
Stopped working after 2 months. Not happy with this phone.,1
Defective product. I have placed my T-Mobile SIM card in the phone but it will not read it. I do NOT recommend purchasing this phone.,1
"sound quality poor, no speaker phone",2
Great phone!,5
Excelente,5
"this phone met all our expectations, my dad loved it and is enjoying it!",5
Just what we needed for an older relative.,5
It was a gift for my Grandma in South America and she loved it thanks!,5
The speakers are garbage and it only tells time in military time,2
"really surprised by this phone, with fm radio and a flashlight and the SOS feature is nice as well for my mom",5
Nice big numbers everywhere! Simple too!,5
Ordered phone but it would not work with AT&T. Called company and told it was due to lack of towers. Found that odd since my cell is at&t,1
Good,5
Thank you,5
easy to use. My mother is 78 but she can use it very well.,4
"The SIM card from the provider would not work in this phone, so I am returning the phone.",2
simple to use. Does not seem to get tiem updates from AT&T,4
Phone number comes with DAILY SPAM Calls. Really annoying .. The phone is good.,3
"Good phone for my mom, big numbers, however settings are somewhat confusing.",4
Locks accidentally when used. Screen is too small to read text message. NOT easy to use for an elderly person.,1
It's a good phone for emergencies and the numbers are nice and big. Easy to use. Thank You so much,5
but did not work with Iwirless,4
Does not have Cyrillic! That was a surprize,4
We bought the phone for my 92 year old mother who is hearing impaired. She could not hear well on it at all.,2
As arrival of this phone and I couldn't charge it its so frustrating,2
"Looks good, as advertised, instructions not easy to follow. Keys are quite large and fairly easy to see.",4
My Dad loves it - works great with no confusing bells and whistles,5
Very bad same week i bought could not turn on / offNot worth the hassle don't buy it,1
Both of my grandmas love it!!! It could have a bigger screen and more ringtones,4
It's just what we were looking for,5
"Mom doesn't like any kind of change, so it has taken some time and effort to get her to embrace this versus her old flip phone.",5
Stopped working after a month of use.,1
Real nice and simple phone for grandma,5
"This is basic, but has all the features necessary for seniors.",4
returned would not read sim card.,3
"Great phone for elderly or those not familiar w/ cell phones. Numbers are large,...easier to see.",5
not working,1
Loving it,5
I love this simple handset and the limited number of features I can find on it to get myself into trouble.,5
"The SIM card from the provider would not work in this phone, so I am returning the phone.",2
Great phone!,5
Excelente,5
"this phone met all our expectations, my dad loved it and is enjoying it!",5
Just what we needed for an older relative.,5
It was a gift for my Grandma in South America and she loved it thanks!,5
The speakers are garbage and it only tells time in military time,2
the sim card dose not read so what the point selling a tablet /phone that don't work,1
"This item is not worth the money I paid. cant find where to put memory card. screen isn't clear very blurred, this item sucks",1
Good phone,5
When charging the battery the screen had waves of interference to the point I would not use the tablet while charging. I returned the tablet.,2
"I AM IN VENEZUELA, THE BATTERY CHARGER IS DAMAGED AND HERE IN VENEZUELA NO WARRANTY THAT BATTERY CHARGER TABLET",3
"This tablet only worked for 4 months, now it is giving trouble to connect to WiFi so i have no play store access. It sucks",2
"Really nice, my daughter uses this everyday and its almost been a year and its still going strong...she loves it",5
good,4
Thank's for best supply!!!!,5
Very upset The tablet did not work. Sending it back. Will be replacing it.,1
Excellent,5
great phablet for all general uses,5
Is great i love everything about it.,3
"not liked, because the language is in mandarin or HK also I cannot downland any apps from android stores.",2
arrived broken and forgot to send back,1
this phone is not worth the money. the plastic is flimsy and the phone hardly works. I am trying to return mine now. don't waste your money.,1
"Is partial internet working,but Indigi is workin on it,hope will be ok",3
This little phone is great compact and easy to use love it .Michelleheraud,5
This little phone is great compact and easy to use love it .Michelleheraud,5
This little phone is great compact and easy to use love it .Michelleheraud,5
I hate it!!!! I will be sending it back. It keeps blinking on and off. I want my refund back!,1
Lots of nice features but touch response slow. Nice looking phone. I only use the phone for one week and I will write review again. Sound volume poor.,3
"We buy these for work, good price and would be extremely durable for the average person. We do HVAC and we break them a lot not the holster fault.",5
Does the job but just barely,3
lasting longer than the oem,5
Crear product. Fast arrived.,5
Good thing I had order this 3 pack. Poor quality already burned they 2 cases,3
Works great.,4
"Looks just like the original and I believe it is the original, but a whole lot cheaper.",5
these work nice for the price and that is why i bought so many,4
Great,5
Great value for some one who uses the Otterbox Defender.,5
Great buy & service!,5
Work great!,5
not as thick as my old one but it will do!,5
Other than clip breaks easily. It's ok for the price.,4
Fits as advertised.,5
A++++++++,5
Good product and just as described,5
These seem to be the same as the original at a much lower price.,5
"My husband breaks his otter box belt clip about every 5 to 6 months, so it was great to get this pack of 3. It fit perfect with his otter box.",5
Seems to work fine,5
"Look, feel, and fit like the original, but pressed in *China* instead of *Mexico*. No complaints.",5
"Clearly a knock-off. First one snapped after 2 weeks, but for a couple of bucks each, not unexpected.",2
you only got me two belt clip and one not functioner properly.,1
"you can download music, applications, comes unlocked, with accessories, well good for that price.Amazin seller!",5
"Hey those phone won't charge, and what is the insulating film that I have to torn off or on idk before use I don't understand that",1
The phone is not powering on I sent it to Jamaica WI and will return once I receive it back,1
not good,1
"Phone is alright, though it did not come with an SD card which you need if you're going to install a few apps",5
Good for the price.,4
My sim card slide all the way up in the slot. I had to open the phone to retrieve my chip.,4
"Phone memory is very small, so it works erratically. And no is not working anymore, I do not recommend to buy this phone",1
Very good,5
"liked the design and the cost was worth it too,I bought this for a family member and so far no complaints",4
did not work with at&t network,1
Ok phone I buy for someone,4
works short battery life,4
Good tanks,5
"It is a nice phone,I buy it to used when I traveled outside the US,I loved it,good smartphone for the price.",4
"My wife loves it, works great and easy to use.",5
It is an excellent phono with low cost!,5
Excelent.,5
Great as expected,5
I love it very much!,5
muy bueno,5
My mom loved it until the screen cracked 6 months later just by laying in the purse..,5
Horrible horrible phone no reception keeps downloading programs DON'T BUY,1
Good,5
No I didnt I had to by a new phone,1
"Small phone, isn't compatible with most us services but has nice color and amazing storage.",2
"It did not work, nevera on. Too bad.",1
It was really bad literally no memory and 2 pages to put stuff on I would not recommend it unless you just wanna call in and out and take good pics,1
"i mean it works but the screen is horrendous, the viewing angles are absolutely horrible",3
"phone works fine, would have liked more extensive instructions and so far i can't find a protective cover for it",4
Gave the phone as a birthday gift. My friend seems happy with it so far.,5
"I have had the phone for seven days now and I am impressed. Its setup is very simple. The screen quality is great, and the processor is fast.",5
" This is an extremely fast, good-looking phone with excellent storage options, great screen clarity.",5
Not recommended. Won't charge after just a few weeks of use.,1
"No the phone done have Bluetooth on it, which is so bad for my son.",3
its a good phone but barely holds any apps.The space is limited,3
"The phone meet the minimum standard. The network is good but, I can't receive the 3G on my phone to satisfy the desire for purchase",1
"I bought this phone for a gift, and when I recieved it, the phone did not work. I had to pay again to return the cellphone from Venezuela to USA.",1
It did not work.,1
Simple enough with plenty of functions.,4
Excelent,5
Better than I expected.,5
Excellent,5
very bad,1
Good,3
I didn't like this phone. It is a horrible phone,1
very slow i regret buying this i suggest different phones,2
Excellent,5
"I HATE THIS PHONE, WEEK LATER HAD TO BUY ANOTHER ONE...ITS SLOW AND STORAGE IS VERY POOR...A WASTE OF MONEY...NEVER AGAIN...",1
So bad,1
Its good but it's getting heat if I talk more than five minutes,1
Piece of crap,2
bueno,5
excelent thank u,4
Great phone and easy to use. The price is really good for it.,5
"The package arrived on time and in good condition. It not covers all my expectations, but is functional for me.",3
Phone did not come with a sim card and did not work,2
"Not the best phone, but made it work temporary.",2
Good basic smart phone,5
Satisfied with the product. Value for money.,4
Wonderful phone it absolutely met all my expectations..i took it to the West Indies and it worked perfectly,5
Phone doesn't turn on.Battery is dead.Isn't charging at all..,1
phone did not turn on even after charging phones for hours. Hope this is not a joke,1
Excelent...,5
"you can download music, applications, comes unlocked, with accessories, well good for that price.Amazin seller!",5
"Hey those phone won't charge, and what is the insulating film that I have to torn off or on idk before use I don't understand that",1
The phone is not powering on I sent it to Jamaica WI and will return once I receive it back,1
not good,1
"Phone is alright, though it did not come with an SD card which you need if you're going to install a few apps",5
Good for the price.,4
My sim card slide all the way up in the slot. I had to open the phone to retrieve my chip.,4
"Phone memory is very small, so it works erratically. And no is not working anymore, I do not recommend to buy this phone",1
Nice phone my cuzin in Jamaica loves it,3
"My wife loves it, works great and easy to use.",5
It is an excellent phono with low cost!,5
Excelent.,5
Great as expected,5
sucks,1
Works great luv it:)),5
Great Phones Works Perfectly Overseas. Great Buy😍😍😍 love this phone,5
Excellent..!!!! Thanks.,5
Great cheap phone.,5
fine,4
The phone lasted 5 days and went dead never came back on. Will not charge or come on. Horrible phone!,1
excelent,5
love it,5
muy bueno,5
My mom loved it until the screen cracked 6 months later just by laying in the purse..,5
Horrible horrible phone no reception keeps downloading programs DON'T BUY,1
Good,5
No I didnt I had to by a new phone,1
"Small phone, isn't compatible with most us services but has nice color and amazing storage.",2
"It did not work, nevera on. Too bad.",1
Nice color and runs a smooth and stable system. The audio quality of voice is good which beyond my expectations.,5
The screen is simple and very tactile. Easy for me to browse. ,5
Great Phone Fast Delivery,5
It was really bad literally no memory and 2 pages to put stuff on I would not recommend it unless you just wanna call in and out and take good pics,1
"i mean it works but the screen is horrendous, the viewing angles are absolutely horrible",3
"phone works fine, would have liked more extensive instructions and so far i can't find a protective cover for it",4
Gave the phone as a birthday gift. My friend seems happy with it so far.,5
"I have had the phone for seven days now and I am impressed. Its setup is very simple. The screen quality is great, and the processor is fast.",5
" This is an extremely fast, good-looking phone with excellent storage options, great screen clarity.",5
Very good,5
"liked the design and the cost was worth it too,I bought this for a family member and so far no complaints",4
did not work with at&t network,1
Ok phone I buy for someone,4
works short battery life,4
Good tanks,5
"It is a nice phone,I buy it to used when I traveled outside the US,I loved it,good smartphone for the price.",4
100% recomendado,5
The audio does not work!!!,1
Im happy with my new phone! Its very fast,5
"Perfect design, it's a pity cannot use the T-mobile network.",5
"Really nice phone, it's not working in USA 2G-3G-4G",4
very good,5
Bad very bad and not support Google play store,1
It's Ok.,4
I got it with cover plus Adhesive protection film on both sides,5
Excellent phone!,5
good phone with a top hardware and relative low price.,5
"Really nice phone, it's not working in USA 2G-3G-4G",4
very good,5
Bad very bad and not support Google play store,1
It's Ok.,4
I got it with cover plus Adhesive protection film on both sides,5
Excellent phone!,5
good phone with a top hardware and relative low price.,5
So to be put to use by the beneficiary,4
Attractive phone but did not work upon arrival. I would not recommend.,1
Cheap-- I am sending it back..,1
Just received phone... Phone will not power on or take a charge?,1
Battery keeps running down not charging pass 60%,2
volume not loud,3
Didn't work when it arrived! So I returned it! What a waste,1
OK so far,3
"SO FAR I HAVE PHONE ACTIVATED,BUT NOT VERY HAPPY WITH PERFORMANCE,WAITING FOR ANDROID UPGRADE HOPING THAT WILL COMPENSATE ALL THE HEADACHES.",1
No 4g with ATT just 2g,2
camera is not that great...but it's a great introductory smartphone for the price.,4
Cool phone,5
"When phones like this is on the market the competition is on, works great runs smooth and you can't brat the price",5
It's spectacular. This phone hace a good perfomance. I like it so muchos. It's cheaper the another famous celular but it doesn't shy,5
"Good phone, good qualty, the only that can better is the camera, on night..",5
Just received phone... Phone will not power on or take a charge?,1
Battery keeps running down not charging pass 60%,2
volume not loud,3
Didn't work when it arrived! So I returned it! What a waste,1
OK so far,3
So to be put to use by the beneficiary,4
Attractive phone but did not work upon arrival. I would not recommend.,1
Cheap-- I am sending it back..,1
Just received phone... Phone will not power on or take a charge?,1
Battery keeps running down not charging pass 60%,2
volume not loud,3
Didn't work when it arrived! So I returned it! What a waste,1
OK so far,3
It was okay but the screen cracked after having it for 1 day,2
I bought this phone to use on traveling to Africa. It works great. I got a lot of compliments on it. Will buy again.,5
"So far my son thinks it's a great phone,,",5
This phone does not stay charge as well as it just started messing up and i had just ordered it. This is the most issue i ever had out of phone.,1
"I love this phone if I could buy another one, I would definitely buy it.",5
Junk,1
"The screen gets stuck, and goes black sometimes. It is also slow!",3
The item was not working at all,1
Does not work at all. Let the seller checked averting on the phone before shopping it to you.,1
"Lousy phone, speakers didn't work",1
The item was not working at all,1
Does not work at all. Let the seller checked averting on the phone before shopping it to you.,1
"Lousy phone, speakers didn't work",1
The item was not working at all,1
Does not work at all. Let the seller checked averting on the phone before shopping it to you.,1
"Lousy phone, speakers didn't work",1
A few issues but the main one is: Poor signal reception. Looses signal where other phones on same network has signal.,2
Don t like it,1
A few issues but the main one is: Poor signal reception. Looses signal where other phones on same network has signal.,2
Don t like it,1
Junk,1
The item was not working at all,1
Does not work at all. Let the seller checked averting on the phone before shopping it to you.,1
"Lousy phone, speakers didn't work",1
I returned it...don't bother..u can make calls and text but forget about using your carriers internet/data outside of Wi-Fi. Its really cute though.,1
Phone was too slow. Had a defect.,2
This phone arrived dead,1
"I bought this phone "" 5.5""unlocked GSM phone"" and shipped to Africa , but this phone never work...I waisted my money",1
Phone would not turn on after charge all night,1
The phone was just overall horrible,1
worked 2 days and died,1
Phone was too slow. Had a defect.,2
This phone arrived dead,1
"I bought this phone "" 5.5""unlocked GSM phone"" and shipped to Africa , but this phone never work...I waisted my money",1
Phone would not turn on after charge all night,1
The phone was just overall horrible,1
worked 2 days and died,1
This phone arrived dead,1
"I bought this phone "" 5.5""unlocked GSM phone"" and shipped to Africa , but this phone never work...I waisted my money",1
Phone would not turn on after charge all night,1
The phone was just overall horrible,1
worked 2 days and died,1
Phone was too slow. Had a defect.,2
Junk,1
Junk,1
It's very very good,5
good,5
Excellent seller recommend 100%,4
perfect,5
the best phone you can buy for this price I love it,4
exelente,5
excellent product.,5
very good,5
Excellent phone functions recommend,5
I'm so surprise about this phone...great quality! In cheap price!!!!happy happy the only cons is the long wait to be shipped.but its worth!,5
gracias,5
The camara sucks,2
quality team recommend them to everyone on amazon.,5
Very nice.arrived on time. I love it.,5
Excellent!,5
Its lovely ! My brother in law loves it so far.,5
bien,5
This phone is very good.,5
excelente,5
Better than expected,5
Excelente telefono.,5
BUENO,5
good,5
muy bien,5
It is a great phone for very fast and reliable. I'm happy with my phone,5
Good,5
Excellent,5
THANK YOU SO MUCH! ARRIVED IN EXCELLENT CONDITION,5
the phone can be put in Spanish ?,1
Came with only Chinese instructions. Defective and would not charge for many days. Had to return to Amazon.,1
Exelente,5
"I received it, charged the battery and nothing happened. The photo was DOA. Nada. Returned and got my money back to buy another brand.",1
"Genial cell phone, fast and beautiful. The camera is us their main attraction.",5
excelente,5
good quality product and was ordered and arrived in time .,5
"There are a problem, the menu on the PC is in chinese",4
Thank you very much for the excellent product,5
"Serious excellent seller and excellent product, i recommend...",5
😊,4
Very good,5
Bery good products,3
awesome - only photo quality not goo,5
good porq my product does not have tracking,4
very good phone.....u can go for it.....,5
Excelente,5
very good the product.,5
"Love the phone,plays all my apps and for the price its Good",5
Charge port went bad within a few months,3
"sometimes the screen and home button are unresponsive to the touch, maybe i got the defective one, but i do like lenovo brand.",3
Nice phone. Android gsm with 2sims great.,5
Defective. Bought as Christmas gift. Recipient said it's not working. Earpiece is also missing from the box.,1
The phone is perfect but I did not receive headphones,4
Its the worst..,2
excelente,4
Excellent price and quality,4
Very good,4
Im not happy with my Lenovo A850 it doesnt work well with 3G and 4G. Im happy with your service.,1
excellent,5
The volume music cannot to stop when it's turned on and it's stuck on a never ending loop on the logo. Returned the phone.,1
Excelente,5
Excelent,5
"Love it, your the best LENOVO.",5
Excellent product !!,5
very good,5
As described,5
my husband love this phone a lot..style & performance superb...,5
yes,5
Excelente,5
very good,5
"So far , so good . Works well",4
It's a nice phone for such a low price,5
my favor phone,5
some features are not working for me,3
It came without the headphones. And in the box and publication says q is included,1
Good,5
feliz exelente,5
Okey,4
It's very very good buy it,5
Bad cell phone,2
excelent seller and product,5
dynamic isn't working,1
Not a great phone but good value for money,4
Great Product,5
Great product!,5
toda una estafa,1
Excellent cellphone its great,5
Works Good!,4
Battery dies too quickly and picture quality is poor.,3
Good phone i would like another one,5
Great phon..... luv it,5
i like it. i love it,5
Fine,5
"Nice for the price, very big!",5
excellent,5
100% recomendado,5
excellent,5
THANKS A GOOD PRODUCT,5
I am satisfied with my purchase,5
muy bueno gracias,5
Good,3
in venezuela not take 3g from movilnet,3
Excelente,5
Excelente,5
revision,1
good mobile,4
It is a nice phone,5
Excellent seller recommend 100%,4
the only situation is tha you have to upload a new software.all in Chinese!!! what??? yes all in chinese,4
f,5
fine fine,5
Excellent!,5
This product arrived in excellent time.,5
good,5
"I love it, the only problem is the camera its not very clear but its okay!",5
the phone is good i liked it its amaizing a loved it the only thing that i oreder in white and they send mi in blackbut is an amaizing phone,4
"1- the manual don`t have english.just it. I like the phone, I start use now. I hope have no problema, becausethe manual is in chinise.",4
"This phone is good the android is a very intuitive an easy OS, the phone can do all that you plan, feel good and its very responsive.",5
ok,5
Usually after buying a unlocked phone off amazon I have a problem . BUT I LOVE THIS PHONE . I HAVEN'T HAD A SINGLE ISSUE . I recommend this phone,5
"My cell phone doesn't charge right now, it out of power , I don't know where can I contact the seller! Will you help me?",1
"I am satisfied with the behavior of the apparatus further is fast , thin , light and beautiful , I would recommend!",5
ecxelente,5
EXCELLENT,5
I buyed two smart phone but one phone present problem because don't run. Only say lenovo in the home screen. Please say me what i can do,2
buen producto,5
Excelente,5
bueno,5
EXCELENT,5
excelente!!,5
excellent recommend,5
This phone does not work I arrived damaged,1
Very good,5
VERY GOOD,5
very nic e,4
excelente....!!!,5
returned broken screen,1
Exelent,5
excelente,5
Very Good phone acording to the cost.,4
ok,5
"Best Price-Value benefit, you have to deal with some chinese at the Lenovo on the Built-in apps, but 99.99% it's english and Lenovo it's a Great Brand",5
"I am very disappointed to this cellphone the box is not sealed I thought it's a brand new phone,do not buy this phone.",1
Very good,5
Its operating now using my old sim card.,5
Excelente,5
"goodnight, the product arrived in excellent condition. thank you very much",5
"goodnight, the product arrived in excellent condition. thank you very much",5
very good thanks,5
Excelente,5
Excelente telefono.,5
excelente!,5
buen equipo,3
excelente,5
Not yet resefed????????,1
"Greetings I am writing to tell you that I am very comfortable with the phone, filled all my expectations. thank you",5
very good product,4
"The phone works well, meets my expectation. Only annoying thing is the message function",4
wonderful,5
an function phone.,1
thank you for refund. everything right,5
"bad phone, wouldn't turn on, no Manuel, no headphones, came late, just don't waste your time on this phone",1
Bien....,5
Works very well,5
"it is ok the best cell phone and it is work ok in venezuelan for digitel , movistar o movilnet",5
good phone but the seller says it comes with googleplay and q is a lie and brings the most applications in Chinese,2
its ok,3
Great phone!!!!,5
Exelente,5
Excellent.,4
Ring not very good,4
excelent,5
it's awful! definetely not for a $100,1
Fine,5
muy bueno,5
excelente,5
"The Cel has many flaws it remains stuck, it restarts , Fallas Hedge son came Many esta tel bad ... the computer is not operating",1
I have not reached the tlf,5
"Yes, its item selected",5
I love it! Good product with best service.,5
Excelent,5
"It works excellent in Argentina , good quality",5
excelente muy bueno,5
excelente muy bueno,5
Excelente.,4
Excellent,5
okay,4
Features are amazing. Clean and neat.,5
"GREAT PHONE, EASY ACCESS TO ALL THE APPLICATIONS, WORKS PERFECTLY IN VENEZUELA, WE RECOMMEND",5
Congratulection ..ok,5
Uff I love this smartphone. Really work on Venezuelan's service...,5
I liked it later gave to my friend.plan to buy another one when I return home to usa,4
Nice phone for games. Worked well with straight talk,4
"excellent product, i came with some good stuff, as a pen drive, a case and a screen protector",5
five star.. excellent,5
I like the phone..very nice camera,5
odlican telefon i usluga!,5
The phone is a good phone but yeah right but. Its only a 2G and very slow without using WiFi.,1
Very good,5
Great thanks for all number-responsibility came good.,5
Excelente,5
useless and in Chinese,1
Good phone for the price,5
Nice phone but the battery dies at the middle of the day with a medium-low use.,3
Excellent!,5
Lenovo pone is not a pone kids toy.pleas remove from the market. Thank you .do I have to rate ? For what ?,1
"Chinese menu, hard to operate",1
So disappointed. Waste of money and so much hassle to return it.,1
excellent. fash,5
Excelent!!!,5
muy bueno excelete,3
good buena,5
excelente producto,5
EXCELENT!!!,5
"It's awesome. I bought one for my husband, one for myself.",5
Excellent,5
BUEN CELULAR,5
The phone is not working.,2
EXCELENTE,5
good mobile.,5
"I didn't bought it for myself, though my customer was please with it!",3
Is good cell phone,3
"Amazing phone. Cables and case included, also screen pritectors. Amazing phone!",5
Excelent,5
"Excellent, it meets the requirements requested",5
good,5
"Is a very good smartphone for its prize, its cpu is really fast and its big screen let you enjoy the apps in a great size",5
Thank you for you gifts that you sent in the package Screen protector and Case they are very nice thank you again.,5
Very nice product for the price.,5
"I am very happy that I fulfilled my expectations, I love the phone. phone is very good for the price you can recommend 100%",5
excelent,5
"Very good phone, excellent hardware, very good performance and high compatibility with international operators (Venezuela)",5
Bought it for my brother and he loved it. The screen size and resolution are great,5
The phone is a good alternative to the IPhone and samcung galaxy series,3
"Since received it the phone does not turn on @ all, does not work. Bad phone",1
Excelente,5
Excelent,4
Good cellphone,4
It would stay on. I have to return it.,1
Excelent choice with this cellphone,4
why my phone bag is open..but box is ok,5
Excellent,5
It's Okay.,3
"Super fast shipping, i love it this seller, i am happy with my smartphone thank",5
"Works well, great value.",4
all fine,5
ok.,3
Very Good,5
lo vendi,5
i love it but its unfortunate it does not accompanied with English manual or guide,5
I was hurt a week later provide defective goods,1
i like it good seller and nice cellphone very useful this phone can use in the philippines nothing problem at all,5
"Todo perfecto,",5
Excelente!,5
excelente....!!!,5
returned broken screen,1
Exelent,5
excelente,5
Very Good phone acording to the cost.,4
ok,5
"Best Price-Value benefit, you have to deal with some chinese at the Lenovo on the Built-in apps, but 99.99% it's english and Lenovo it's a Great Brand",5
Excelente!,5
excellent . The product arrived in good condition and is of very good quality.,5
this item has been returned!!,1
Ver y good,4
excellent product,5
excelente,5
at time! excellent....,5
very good! excellent equip,5
excellent,5
its a great phone...but it needs more internal memory,3
excellent,4
"This is a decent phone for the price, can't really complain... it serves the purpose.",4
Very Good Thanks,5
100%,5
Know good my phone is not 6 months yet an is know good bad survise,1
I didn't use the phone for six month before the charging point stop working. Language is only Chinese. Waste of money and time.,1
nice item,5
I love!!!,5
Excelent,5
Excelent!,5
It's was a scam!!!!! Becareful...,1
excelent for the price,5
Excellent,5
i love it,5
Great phone for the price.,5
perfect,5
the best phone you can buy for this price I love it,4
exelente,5
excellent product.,5
very good,5
Excellent phone functions recommend,5
I'm so surprise about this phone...great quality! In cheap price!!!!happy happy the only cons is the long wait to be shipped.but its worth!,5
gracias,5
my favor phone,5
some features are not working for me,3
It came without the headphones. And in the box and publication says q is included,1
Good,5
feliz exelente,5
Okey,4
It's very very good buy it,5
Bad cell phone,2
Battery dies too quickly and picture quality is poor.,3
Good phone i would like another one,5
Great phon..... luv it,5
i like it. i love it,5
Fine,5
"Nice for the price, very big!",5
excellent,5
100% recomendado,5
excelent seller and product,5
dynamic isn't working,1
Not a great phone but good value for money,4
Great Product,5
Great product!,5
toda una estafa,1
Excellent cellphone its great,5
Works Good!,4
phone did not work when I got it. Sent it back to CHINA and the seller will not refund my money. Money wasted.,1
"Good quility mat,bad sound",1
Phone never worked straight out of the box.....I want my money back!,1
"Just got mine, no earphones though",3
Came early. Unlocked as they said. All is well. Will buy more.,5
Thanks,5
"The unlock button came with a little problem, it has to be pressed really hard in order to unlock the phone, but aside from that it's allright",4
"Battery life is very short, it is not withstanding not even a day.",3
the phone is good i liked it its amaizing a loved it the only thing that i oreder in white and they send mi in blackbut is an amaizing phone,4
"1- the manual don`t have english.just it. I like the phone, I start use now. I hope have no problema, becausethe manual is in chinise.",4
