i have one of these phones already so i knew what to expect but did not know what shape it would be in since it was used and reconditioned it looked almost new and functioned like newvery happy with the phone and price,4
the camera does not work the battery does not hold a chargeif i had know it was from the dealer dealscay i would never have bought itthis is the second phone i have gotten ripped off from this dealer,1
the barrage flip phone by motorola v is well designed sturdy and comfortable to use battery power use seems excellent and goes threefour days without a recharge will see if this continues as the months pass ,5
phone works good but was locked by previous owner phone could make and recieve contact calls only with previous contacts after working  hours with three different verizon reps phone works finei feel i am due a partial refund from taylor wireless please advise,5
since i have no need for a phone that can serf the internet etc i have a great computer for that i love my compact motorola barrage v phone it does all the things i require it to do and looks pretty too with its new red protective cover,5
very disappointed that this phone did not have a camera most phones have cameras now days the last phone we had exactly like this had a camera we thought we were getting the same phone how do we get a motorola barrage with a camera,2
this phone is no longer made for verizon so i had to search for it because this was the one my husband wantedhe is extremely happy with and would not part with itits dependableclear and sturdy for a working person,5
this product arrived in excellent condition both cosmetic and operational it was exactly as described i would suggest to anyone doing the same though to order the extended life battery and door as the battery that shipped with this phone was inadequate,5
would have been nice to have information with the phone serial numbers for registration had to remove the battery and find the identification number which is extremely tiny and hard to read other than that very happy with purchase,4
i am very much impressed by this product but also by the company that sold it to me recieved phone as told had a problem with one of these products was given a new product in a timely fashion all is well kudos to all,5
this was a surprise in the best of ways i had bought one a few weeks ago from some where else and i was very disappointed but with this phone i purchased from taylor wireless i am  satisfied i will buying from them again,5
i have two of these and they are great my husbands starting to get a little collateral damage and am shopping for a new one buy it you will like it if you are looking for one of those high class phones this is not it but it works well for what we need,5
i love this phone i work in a very busy office and i am always dropping my phone and getting it wet this phone is extremely durable and water resistant or in my case coffee resistant i cant say enough about this pone love it,5
the screen on the outside of the phone cracked under normal use no dropping etc had it in motorolas belt case all the time this area of the phone is poorly designed and low end materials the reception is good and battery life was great,1
phone no longer charges new battery  swapped battery from other v but it still fails to charge  the only way i have improved this failure is to turn the phone off flip it open then plugin and charge it while it is opened weird but it works,3
purchased this phone because it has been the phone my husband has used for years it was stated that it could be used if you had an existing verizon account that does not work it is not longer available for programing disappointed,3
i just want a cell to talk i have ruined several because of moisture this one has sort of a rubbery cover on keys and has lasted me longer than any phone i have had in a very long time for those who just want a cell to talk this is a great phone,5
the back of the phone was broken with the backplate not even fitting on properly the phone itself had gunk in all of the nooks and crannies disgusting would like a refundreplacement to change my rating,1
sellers sent this quickly and when you order something useful dont know what to expect was pleasantly surprised phone was in much better shape than i expected and it works great and battery was fully charged it almost looked unused for the price was great deal,5
this was recommended by a verizon rep and the phone is hard to use shuts off sporadically and has to have the battery removed to re start and gets worse reception than an older lg i had previously would not reorder,2
i have had my phone around seven years i love it it finally stopped working i am getting another one you do not need a manual to program and save and text it is a substantial phone and not dainty it fits in your hand so comfortably i highly recommended it,5
i really like this phone got it to replace the kin  which was awful the barrage is simple to use camera is fine and this one is waterproof not that it will survive a washing machine good sound quality with no dropped calls i would buy it again,4
i received the phone on time when it was time to connected i was not able because the phone was locked the phone did not come with the unlock pass code finally i was able to connected the battery was not good the phone was not in the condition that the seller said,1
the phone was for my mother and she says its works great i would give it a  star however they sent the wrong kind of charger and we had to go out and get another one other than that everything is great,4
i had foolishly expected that something would come with it to let me know how to make it work but there was nothing at all and since ive never used a disposable phone and dont have a regular cell phone its worthless to me thanks a lot,1
the item was not able to activate because the item was already activated by someone i had to go verizon service center and spent long time to cancel previous use and activate for my use please do clean business do not sell used one as a new,1
you said there was no contract and you have to get a new one too use this  i have a contract all ready and i just wanted to use this phone temporaley so i bought this phone for nogthing not happy ,1
im on my rd one with verizon  this one bought new as prepaid had to wait  months to activate with regular verizon blocked before that excellent phone but old technology means you cant backup or restore contacts  verified at a verizon store darn,3
i order it for my brother but he still said it was to small for him to see the numbers good but now i think he had my other brother to check it out and the setting was wrong on it but he is now not complaining so everything ok,3
 i ordered two identical items i received one item exactly as ordered and one with an extra attachment it makes me want the nd attachment for the nd phone  they arrived quickly and were packaged safely,3
this was a christmas present for my dad he loves it it arrived on time it was packaged safely its just what the low tech man needed hes not interested in smartphones this is durable and simple to use just what he had been wanting quality for a descent price,4
i have had this phone for almost two years its been dropped dozens of times and this past weekend it was dropped into a pool it still works as good as it did on day one however if youre looking for features this isnt the phone for you,4
i have a samsung rugby ii for almost two years it was working fine so far yesterday i accidentally dropped the phone in water and it died immediately this was the first mishap so the phones durability is definitely overadvertised,1
samsung advertises the a as rugged military spec f certified it is not we bought two one broke within month of ordinary use and samsung will not stand behind their warranty i suggest you find another phone,1
i would give this cell  stars but the speaker is terrible the worse of the worse  i have owned lots clam or flip phones this has so bad speakers it should pay you to take one  save yourself money  buy a cell you can hear  this one is useless  rugby ii sgh a ,3
this phone is rugged but the screen is hard to read in daylight and the voice quality is less than average i tried one out for a week and returned it my  year old samsung flip has a brighter screen and clearer voice,2
phone came very clean for what i paid for this phone i would of paid double the only thing missing was the original box and instructions if not i swear this phone just came out of the box new thank so much,4
i have had this phone for a month the reception is not nearly as good as my old phone the phone wont stop charging on its own verizon is replacing the phone wished i had seen these reviews before i selected this phone,2
i just got this phone from verizon last week after going back to the store and working with tech help online we have determined the the alarms will not go off on the hour they will function at  min past an hour weird i miss my old slimmer samsung,3
good ph but wouldnt work in mt so check with carrier to make sure before orderin  however if you goof like i did net  will fix it by sending a new one with mailer for you to mail it back to them just delays activation,5
this phone is indeed rugged and verizon permits a data block to be applied by calling customer service now my son uses it for talk and text only and i dont have to worry about the bill being sky high also the battery charge time is outstanding,5
was looking for a phone not a computer i love this phone bought used however had all previous owners contacts still on it was sold as perfect not necessarily perfect cosmetically but works great would recommend seller and phone,4
i bought  phones from them  however did not work and even after i fully charged they didnt go past the start up screen i contacted the seller and they totally denied that the phones are in unusable condition,1
okay i must eat crow here i cannot seem to find a way to remove the bad review in short i found the battery later in the box hooked up the phone and works like a charm my apologies to the vendor please let me know how to remove the other review and i will do so,5
i like the phone and it does what it says it will do only problem with phones like these is you have to set it on autolock otherwise youll accidently hit the buttons to connect you to the web and all your minutes will be used up,4
not a smart phone but this one does everything well though the keyboard is extremely small also the voicemail occasionally sends your old messages to you as if they just came in and in normal course doesnt give you verbal dates and times,3
i have only had this net ten phone for two months and it freezes up and does not load properly for photosiam how ever giving it a two star rating it is only good as a back up phone for making and recieving calls in case of emergency if you can get reception,2
a little tiny for my taste but it works quite well it has very good tone and is nice and clear this is definetly a very good thing because i have friends with very expensive cell phones that dont work as well as the net  does,4
i love this phone its easy to use the only thing i do not like about it is it can easily go into the browser and burn away minutes if you arent very very careful but thats all i do not like about it,5
im putting this review only because i never received it but thats only because i had a change of address at the time if you were going to order this phone you probably should because i read the reviews and they seem good,3
this particular cell purchase began with a limited budget keeping that in mind you get what you pay for not impressed nor disappointed in the least i got the whole  worth if you can get a recommendation from this or not remember you have been advised,3
mad when i got the phone and opened it i brought the same phone last year at christmas from radio shack on line it cost me end of getting two i could have gotten two for the price of one its still in the box,2
i like this phone its more expensive looking than it really is it does not feel like a cheap phone i feel like i have a black berry without the price of one i am very happy with my purchase thanks amazon,5
unfortunately i lost this phone on my way to a nursing refresher course all day i longed for this phone i missed it very much when i went out of town i never found it i never traced it and got it back,3
i am enjoying this phone took me a long time to get one more updated i can get on the internet now and take pictures however i do not see any call waiting with this phone and that is a disappointment other than that it is a great phone for a great price,4
this phones main function is for text  talk with some browsing options but it lack the kind of phone features youd get on a drod or higher however if you for gating a  phone with a monthy bill of  it a good buy,4
bought it for my daughter she loves it only set back is it will turn on in her backpack and go off it is easily set to on she cant have that happening in school keeps a charge for  days very reliable,4
received phone earlyfast deliverynice phoneeven though its an older model stores still carry this modelkmart sells it for   i will be buying another for myselfthis one was for my sonthanks amazon,5
like the phone good size and i like the structure of the querty keyboard its a rather light phone so it doesnt take up too much space in your pocket i like the usb mass storage feature on it as well so it works as a flash drive,4
if youre buying a phone for your young child just to keep in contact this would be nice however its not very sophisticated for an adult and lacks some basic features that i liked on my previous phone thats a later model than this one,3
bought the product to replace a prior phone that had a cracked screen set up was easy to transfer prior account thru net  and the price for the phone was cheap if your looking for an android phone you need look no farther,4
its a good basic phone it dont have a lot of bells and whistles because its not a smartphone it does run on verizon and i have never had a droped call if you just want a basic phone or a cheap phone until you get a new smartphone like i did its perfect,5
even dough it is a quadband phoneit wont work with some networksafter i bought it and try to use it in canadaall networks operate on mhz wind and mobilicity did not work very user friendlyif it works ps amazoncom were great with shipping,4
wow not a great product im an apple guy but surprisingly i actually like the layout of this windows phone however its battery life is terrible and goes off by itself sometimes makes it really not worth it,2
this phone is easy to use and easy to customize i bought this for myself my mom and my aunt my family laughed at the thought of me teaching them how to use a smart phone all i can say is success if they learn how to use this with ease anyone can,5
great quality for the price trust me fast smooth and great battery life just buy it if you think you need an unlocked world wide carrier capable phone and hey its a windows phone thats all i have to say,5
purchased two unlocked phones but only one came unlock contact seller and received code to unlock phone after numerous attempts i was able to unlock phone i am now please with my purchase i was going to return phone but decided to keep phone,4
the phone itself is set up well however if you are planning on using over seas beware it is not fully unlocked as the ad states phone was purchased to use in costa rica you can not use data internet email etc in costa rica,1
i am so disappointed brought this product on oct  got it oct  and it stopped working on november  it has no warranty so i was robbed i wrote the company that supplied it and i never received a response dont know what to do,1
i bought this phone as a replacement for a defective blu dash  android phone that i had to return have to say for a  year old phone updated to windows  this is a much better product highly recommended if you can pick one up at the  dollar price point,4
i am completely irritated and will never purchase a phone though you again the phone that i purchased was not unlocked as it says in description this is extremely irritating as we pay for data and are unable to use it,1
unlocked phone correctly it is an excellent phone functions are fast excellent photography brought your screen saver and all the accessories i recommend this phone and the seller is responsible and fast delivery,5
great phone many features versatile and quality a very nice lled sensitive display i was a little scafy having a smartphone but this one is very friendly and useful reception is great sou d is great and the price wasnt that high,5
after some time of using i realize that the network signal was bad i had to go outside of buildings to get the signal to make or receive a call other than that phone is great and multifunctional for personal use,3
my phone sucksi was wanting to get me a new phone and found this oneyeah then my son dropped and shattered the screen on his phonehe got the new windows phone i still have a crappy phone boooo,5
this phone is greatit functions well with my laptopbeing windows  also is a plussimple to useupdated to  easilywas already a zune fan and this works well for my music also plenty of apps available overallsimplicity being the key,4
one the worse samsung cellphone to complicated this windows version is nonsense compare with the previous one the one before was much easier to use this one the memory is a headache because it become part of the phone and once is in it you can not remove it,1
this cellphone is incredible is excellent nice display connection with exchange very simple really is awesome i can see all about your social networks link contacts play xbox games listen music the camera mp is wonderful,5
this phone is great but theres something wrong with my phones wifi connection i cant connect open wifi network either the network that i have known the password i am not sure whats problem with it i just hope i want to get solution from seller,3
the truth i thought it would be a little better but it sucks do not buy cell is a scam does not work on anything not grab the camra sd card and take a picture transvestite and does not keep from buying garbage that does not has warranty,1
i cant seem to get whatsapp downloaded on this phone its a pain in the neckwell the other features are nice but i wish the whatsapp would work and i dont like the fact that my windows live info comes up instead of my contact list,3
phone arrived on time in new condition after activating the phone is unable to hear volume being able to be heard also there is no text to speech or gps available which is dissapointing we would like a refund,2
this is the best phone ever if you are having problems with the app store download the zune software go to account settings update it will take forever to update from windows  to windows  but its worth it  app store will also work afterwards,5
pros nice os nice screen nice camera nice mail management cons battery life day you will have to charge the phone at night as an iphone hardware no good update march   mine died like this ,3
my first wp and i liked very much the power button stopped working after a couple of months and became a  minor problem but them speaker stopped too  now i use it for playing music with headphones and take pictures,3
i was really hesitant at first of ordering a phone onlineanything online actually but it turned out great i love it it came in the att original packaging charger and headphones included  i was pretty surprised at how well it worked too,5
this phone unexpectedly crashes microsoft windows for phones is another attempt from microsoft to limit you to microsoft applications giving you a os with less flexibility to adapt to your individual requirements,2
super easy to use its an ausome smartphone i use an att go phone sims  plan i go right now and there is no problems its big on techs without the high price big screen thin phone its light best phone ever,5
i was a little concerned when i bought this phone since i got it it is fast and so easy to adapt to windows phone i installed zune on my laptop and the updates went easily just miss the apps could have more,5
excellent experience all around delivery was quick everything came as advertised and the phone is terrific if people would get over their microsoft hangups they would see what a great platform windows phone  is,5
at first this was awesome but then it stoped working it worked for maybe  months the service this unlocked phone got was horrible come to find out it was becouse it wasnt really unlocked it was still att and we dont have thier coverage where i live,2
the sim card holder cells where the sim card make contact and transfer the data were broken and i have to replace it with part of the main board the cellphone can not recognize the sim in the actual condition so it cant be operate just as an mp,1
zune did not recognize my device using similar cables so have to purchase samsung cable shouldnt they ship with cable like every other phone rhetorical update  got cable updated to  pleased with the functionality,3
this is the best first generation windows phone from samsung samsung did a great job in getting things right the battery life is excellent in this device i highly recommend this phone to anyone who is looking for first generation windows phone,5
this is a very old phone and will never be able to run the latest windows phone software the nokia  is currently cheaper and will be upgradable to windows phone  in the future so if you want a good phone now look at something like that,3
good phone for kids that you dont want to pay for a data plan takes a little work and google hunting to get the configuration for the internet to work with all apps and mms at the same time but once set it works great,5
good phone for the money however all the instructions came in german  i do not speak german  i am still guessing some of the features and at times it is frustrating also sometimes the volume goes lower by itself,3
i love this phone my first smartphone and i am very pleased with the features it has it is a basic yet elegant phone great design size and shape perfect for someone who is not looking to have a lot of features or is on a budget awesome product at a great price,5
since the phone provider metro pcswould cost more then the one i have used over the yrs i sent it backthe overall choices that looked available by turning it on and going through the diffeent icon choices it looked like it owuld have been a good phone,2
i ordered this phone to replace my fathers flip phone he wanted to stay with a phone that was as close to his old phone as possible this phone had turned out to be a good buy two day shipping was awesome,5
this is perfect for anyone who is hard on phones my husband has now owned two of these it holds up very well to being dropped on a variety of surfaces exposed to extreme heat and cold and offers everything he needs without the unnecessary frills of a smart phone,5
just got the phone up and running everything is perfect so far  stars for expection of this phone for appearence compared to description as written by seller on time delivery and all items in box as described as well will update if any problems occur,5
had a phone just like this previously and when it died verizon had none like its available so my husband was very pleased to find this one which was just like his old one great phone and very rugged which is what he needs in his line of work,5
delivery was speedy phone was the same model i was replacing due to my carelessness and while not as nice as my new one is acceptable for the price just has some dings  scratches works fine so far,4
it was better than i thought it would be it arrived when it was supposed to the price was a good price but the express shipping was alittle more than i liked but the price was so cheap that it didnt actually matter that the shipping was high,5
it arrived dirty debris in the battery compartment and missing the cover for the charger port i decided to keep it anyway received  off for that but since discovered it does not vibrate or at least i cant get it to,1
i needed a replacement phone very close to the one my husband had he had it for years but it finally died since he has dementia  the cognitive decline that accompanies it he wasnt able to learn to use a new phone getting this was the answer,5
the phone operates great it was a replacement for one i cracked the screen on it was missing the cover for the charger port but i was able to use the damaged phones cover problem solved phone is very rugged but not indestructible,5
this phone is awful sends texts that you didnt write it pocket dials constantly if you have over  messages in the inbox you wont recieve any further texts its rugged but thats about all its good for had mine for about  months and it barely holds a charge,1
this u replaced an older u the  does not have the same rugged feel of the earlier model lacking the rubberized coating and heft i will be very surprised if the newer model has anywhere near the lifespan of the u,2
if you want a basic cell phone that also takes pics texts wakes you up in the mornings alerts you when to take your meds plus provides a handy calender calculator stop watch and voice activatedthis is the phone for you,4
this is my first smart phone and its perfect the keyboard rocks its quick and has a great camera now i am not a phone junkie i dont check fb play games or tweet with my phone i only use my phone for talking texting and checking email i love it,5
good phone i am in a g area and i can never get my youtube to work i had to delete many of my apps because they would freeze up i always updated my apps facebook didnt work liked that i could open more than one tab i could make calls and text,3
the shipping from this seller is awesome i ordered wens received friday i really like the phone not quite as quick as the blackberry online first touch screen i have had i really like this phone once i master it ill probably love it,4
i purchased this phone  below ebay and also the store price i received this item before the estimated shiiping date and also in new condition i am very happy and love the touch screen and keyboard option i would highly recommend this phone,5
my husband has been a blackberry fan for years and we recently purchased the samsung replenish he loves the new samsung and its android system the phone came to us in the mail fast and we got a really great price over all very happy with the purchase,5
i thought it would be better than the phone i was having problems with i even did my research on the phone before i got it and when i get it you dont get the options as i did with my other phone the seller was great an fast delivery,2
the phone was exactly like i expected it the only issue i had was that i could not access the marketplace in my region the bahamas but i was able to find a loophole would reccomend this to anyone plus the price is good,5
the phone was exactly what i was looking for it was a gift for my grandmother her first smartphone and it was perfect it was exactly as described and was shipped secure and fast i could not be happier with the purchase,5
estoy realmente maravillado con este telefono es excelente la verdad es que el telefono si me llego bloqueado pero al momento de realizar la apertura de bandas fue muy sencillo excelente telefono y funciona muy bien con todos los operadores en colombia,5
i bought this phone and it said it was new and it was a used phone with persons contact and name each time you try to set up your email on it the phone reboot itself and delete everything i would not recommend this phone and if i could give it a zero i would,1
this was a perfect christmas present i bought together with the case hard shield cover and screen protectors it was a new surprise because he had been looking for this model it was bit small in his big hands but he didnt after a while,4
simply love this little phone i hope samsung can continue to make theme gorgeous looks especially in the right case i got the black rubberized protector for itsold on amazon friends are amazed at how fast this phone really is,5
i gave this cellphone as a gift to husband on christmas it is unlocked so we can just insert our tmobile sim he likes it because its easy to use great resolution for pictures and light in weight i would recommend this one,4
i bought it to use in jamaica all u had to do is put your sims from your old active phone and it was ready to goscreen keeps freezing have to take the battery outsometime the people cant hear and u have to use tthe speaker fb and other apps are sooooo slow,2
this phone is not unlocked i have tried to call att to fix this however they are unable to unlock it for me waste of my time and money should not be listed as unlocked should have read the reviews,2
it hangs up display is not as bright i like windows platform but its definitely a subpar phone the call quality is good but you cant predict when its going to act up so i might just be ringing but you wont be able to take a call,2
el telefono en efecto está desbloqueado el sistema operativo es impresionante corre bien sofisticado y sencillo a la vez excelente para quienes usan las redes sociales y gustan mantenerse actualizados en las noticias y acontecimientos y con sus contactos,5
this is a phone without all the bells and whistles and thats exactly what i wanted it is simply a phone that is compact has decent reception and is quite good at one thing  making and receiving phone calls im very satisfied with it,5
i am very disappointed with this phone is just to outdated and my wife is having a hard time trying to send and received messages with it the screen is to small and make it very hard to see in it to many steps to do anything making the phone very difficult to operate,2
i must have got lucky phone works fine put sim card from old phone in turned it on and it worked fine reception is ok as well as send quality menus are plain with no frills talk and listen phone nothing more,4
we bought this phone for my dad because it is a nice looking and simple phone my dad doesnt really like android phone so this phone was perfect for him plus the phone arrived two days earlier than expected kudos to the sender,5
this is a nononsense phone with plenty of bells and whistles to keep me happy this phone has a good antenna and great voice quality while this phone is not my daily driver it is a good spare phone to have handy for the cheap price this is a good quality device,5
this was a replacement for my  year old cell and is better in almost every way than the last both are samsungs but this has better features and is faster than the last one so far im extremely pleased with it and i like the fact it cost less than the last,5
i guess i just expected a phone that doesnt need to do much except call and text to last a bit longer on the battery  of its life is spent in standby and it lasts less than  days but then what do you really want from a  phone ,4
this is a good phone for just talk and text purposes and it also has a great battery life it can go about four days before needing to be recharged although not very often receiving messages can be a little delayed,3
i normally only use my cell phone for emergencies but this phone is very easy to use so i have found myself using it more often switching between text modes is not as smooth as i would like but for the price  its general use its fine,5
got this for my senior mom she likes corded headsets only i had to go though  tech steps to find out the only one that works with the phone is the samsung aaepsbe handsfree mono headset  original oem ,4
after reading  reviews on this phone that gave it  out  good reviews i decided to try this phone i purchased it for my mother because she lives in a small community where the phone reception is not that good and this phone works wonderfully in her town,5
i think this is a great phone i dont want on the internet or to take pictures with my phone i have a camera and a computer for that this phone does exactly what a phone is suppose to do it lets you talk,5
if youre looking for a cheap phone to just talk and text with this does the job its not particularly fancy and doesnt have all the fun apps that your friends with iphones have but you only have to charge it like once a week which is a huge advantage for me,4
easy to use durable battery lasts a couple days with normal use and charges quickly i wish they were still available in stores i ordered  from three different vendors so id never have to get a different phone,5
these are great and so cheap i bought  of them last year when best buy had them for  a piece ive used them when i was in between phones and i also keep some in a first aid backpack because even without a phone plan they are able to call  in an emergency,4
ive found this phones qualty to be exelent  could use louder ring tone volumi do like the clarity and brightness very easy to readand being a clam shell i dont axidently push buttons witch is a aluss for me very sadisfiide with it,4
gee it seems simple enoughjust wish the keypad numbers were larger the old eyes dont you know also hard to understand how to get different ring tone soundsreally lets you know how much money you have leftnice efficient little cell phone,3
the a is a good basic phone for prepaid service if you dont want all the extra features on many phonessmartphones simple easy to use and affordable pay by the minute service saves me about  per year for two phones used,5
i got this phone for my mom who lives abroad but needs a phone when she visits me prepaid phone is so convenient this phone is so slim and easy to use if you are looking for the basic function of calling and texting this is perfect,5
first of all it is not unlocked can not even use for att  so do not spend money on this also phone is not charging well  i have to push hard by connection plus point is it is new but no use to me not worth of returning,1
the only con is the address book is impossible to use it imported a lot of contacts incorrectly off my sim card was using razr before otherwise i love that is asks before connecting to data because i never want it to holds a charge for days and is cheap,4
the phone was new  what was expected works fine good backup nofrills phone bought originally for  through amazon stay away from newer sellers and their   prices this is ridiculous check walmart first,5
i purchased this phone to use with airvoices  per month plan and have no problems or complaints after a few months of use you can use this on atts prepaid plan or use any other prepaid carrier that uses atts network airvoice and ho wireless for example,5
bought this one for my travels in the us and am very happy with it can communicate at very low cost   a day unlimited including internet but would like it to have a longer validity for my credits only  days still a very good value for my money,5
worked out well for us it was complete when it arrived and it is just what we were looking for we do not use cell phones except in and emergencies and we use little if any data this phone replaced a phone that is at least  years old,5
this phone is exactly what i wantedneeded the screen is easy to read the keys are large enough for my old fingers and it even fit into my old phone case if you are looking for a nice basic phone at a great price this is it jg,5
overall a good cellphone for a  year kid though it lacks camera and storage options but it should be good for safetyemergency use for kids to teach them how to properly own an use a cellphone before you upgrade to more expensive ones,5
went to att store for new sim card free and activation easy phone is better than described fast delivery in great condition works perfectly will be back to this seller if i need another cell phone,5
i wanted a phone with no bells and whistles just for talking i do not even use its text feature i needed g so as to connect with my att microcell range extenderthe perfect solution to exactly what i wanted,5
this is a nice phone for anyone who is not very techie like me i use it mainly for texting i would recommend it to anyone who just wants a simple cell phone without all the bells and whistlesi like the pay as you go too no contracts to deal with,4
i bought this phone to replace a contract phone that broke all that is needed is to replace the sim card and it work perfectly with my plan i use the phone just for talking so i have no comments on texting data etc,5
the phone frequently powers off and will not turn on again it gets stuck in the reboot loop and i need to pull the battery any time i need to make a call should be fine if i need to call my folks but not helpful at all if i needed to make an emergency call,1
