"Very nice phone, bigger than a iphone 6 only problem was the poor quality of the camera",4
"Worst phone I've ever bought, it was super slow and quit working after 2 weeks, do not buy this piece of junk.",1
Just 1 month and it did not work anymore. It restarts for itself. Not recommend,1
"Phone worked great for two weeks. Started having problems opening and closing Apps, constantly have to press button for apps",1
WAIST OF YOU MONEY DONT BUY IT DONT LET THE LOOKS FOOL YOU !!! IM GETTING MY MONEY BACK,1
Very slow and my provider said it is an old phone. I threw it in the trash,1
This phone is terrible. International model runs on 2g (T-Mobile) and the screen went dead a week after receiving it.,1
My charger does not work.I would like one that works that's what I paid my money for.The phone works fine.,1
"PHONE WASN'T WHAT I WAS LOOKING FOR, NICE LOOKING PHONE BUT LOOKS CAN BE DECEIVING, WOULDN'T BUY AGAIN, SENT IT BACK.",1
love the size of the phone dont realy know if its 2g or 3g an the network is realy slow an can't ope playstore or watch videos,3
just received it today not coming on just blinking and its been charging over 2 hours,1
Didn't fit our needs in the rural area where we live. We did send it back and were refunded our money in very promptly.,1
"Don't even think about buying it. Its a piece of failed technology, I wasted my money buying it. Its now in the trash.",1
Phone is nice size but for that price internet is to slow returned it and got blu studio 5.5s,1
"I was not happy with the internet was very slow with t mobil service, the ringer volume was too low and the color was very dim",1
"just good, i love it .the screen is just great, graphic is good also..i love everything about it",4
I would have loved this phone but the charging port at the bottom was broke and had to send it back.,2
"I was expecting a 6"" screen and it was 6"". Everything else not as expected with this good looking phone.",1
Only had it for 5 minutes it stop working the screen went out. Really loved this phone but I really want my money back,1
This phone doesn't work good at all! It keeps shutting off and hanging up on people. Worst phone ever!!!!,1
I love this phone! It took the place of my mega and looks and feels better toooo!!!!!!!,5
Really nice phone and really big also but the only down side is that is is really slow.,4
I did not have this phone 3 months. It started freezing up and turning off and on by itself. I had to order another phone.,2
This phone is terrible. International model runs on 2g (T-Mobile) and the screen went dead a week after receiving it.,1
loved the phone. I've had it a month and last night it just turned off. will not turn back on or charge. very upset.,1
"Ended up not being able to use it on my plan, but very fast shipping and very nice phone.",5
I didn't like it because it didn't really work wit straight talk. I couldn't download anything.,1
Phone storage is low I did not add an Apps thiis phone gie me the Blues,4
"Ended up not being able to use it on my plan, but very fast shipping and very nice phone.",5
I didn't like it because it didn't really work wit straight talk. I couldn't download anything.,1
Phone storage is low I did not add an Apps thiis phone gie me the Blues,4
"Ended up not being able to use it on my plan, but very fast shipping and very nice phone.",5
I didn't like it because it didn't really work wit straight talk. I couldn't download anything.,1
Phone storage is low I did not add an Apps thiis phone gie me the Blues,4
"Its a very nice item to have and is good for the children to use as well, thanks!",4
i received the product...came with an international charger so therefore i was not able to use it and i sent it back.,1
"The Internet is to slow, when I used the cell I have to use the headphones and one of the headphones doesn't work.",1
its ok for kids I have to keep on takeing off the battery cover to reset the phone,2
"I'm an apple guy like i phone or ipad, but i think i would be better off to stay away from any cheap tablets.",2
"because l lost my money. this phone (CDMA) can not be operated in venezuela. (movilnet, movistar y digitel). its not work.",2
"I ordered this phone for my nephew and its ok for him, but not for me. It freezes up from time to time.",3
"I didnt end up using it, but its cute and im sure ill find a use somewhere down the read",5
"Although super cute and fun, the item I received tends to leak air very slowly when blown up.",3
"The description says 16GB rom, it only has 8GB rom. I am very disappointed at the erroneous and misleading description.",1
"The description says 16GB rom, it only has 8GB rom. I am very disappointed at the erroneous and misleading description.",1
Item is good. The only thing is AT&T does will no longer provide 2G network service,4
I liked that they gave me my unlock code real fast i would recomoned to others i really did liked that alot.,5
Great phone for the price and the headset is a great perk. Both work fantastic no problems,5
Great phone for the price and the headset is a great perk. Both work fantastic no problems,5
The phone hangs up after I speak for five minutes. I've only had it less than 6 months. I would not recommend.,1
http://www.amazon.com/gp/product/B00PEJQU9M?redirect=true&ref_=cm_cr_ryp_prd_ttl_sol_0,5
great phone for # gave it to my relative in philippines works perfect there,5
"The phone is great , very fast, good sharpness , good sound , pretty pictures , and works very well with Movistar",5
I don't think it is a factory unlock phone anytime when I turn on the phone show metro pcs,1
"i have recived the smartphone in venezuela and it does not factory unlocked, only works with MOVISTAR/TELEFONICA.",3
"Perfect,except you need sd card from day one .the internal memory is low.",4
"Love it. Nice large screen, very fast shipping and customer service as well.",5
"The phone looks nice, but it was not unlocked as described. so i had to spend another $20 to unlocked it.",1
"I love it , it's very fast and great and also is ensured that this unlocked",5
"Not bring charger and charging pin is wrong, not me guato this article",2
it has become difficult to release me because in Venezuela takes no line,3
The phone hangs up after I speak for five minutes. I've only had it less than 6 months. I would not recommend.,1
http://www.amazon.com/gp/product/B00PEJQU9M?redirect=true&ref_=cm_cr_ryp_prd_ttl_sol_0,5
great phone for # gave it to my relative in philippines works perfect there,5
"very easy to use, clean design and the camera is great :) A+++ fast shipping!!!",5
"This phone is great for anyone looking for an inexpensive, yet high performing, smartphone.",5
"So far so good, awesome speakers on a little phone, can't beat the price",5
in all honesty were is it its not in the mailbox or outside very disappointed,1
So far so good! I have had it for a few months now have not had one problem. Speakers are really great,5
The Internet is so slow on this phone. Can only work good while connected to the wifi.,1
"Very good model, love Alcatel One Touch !!! very good supplier also!! I received it quickly!! GREAT !!",5
"Good phone for the price, a nice screen with a nice sound, and a fluid interface.",5
"Good solid phone at a very low price for all it offers. Stable and fast, definetly worth the shot.",5
Great phone for the price. No issues. Works great. Fast as I need it to be.,4
this is a piece of crap purchased it in May can't return it and now is won't work now I have a $150.00 paperweight,1
WORST PHONE I EVER HAD! EVER! WORST! TERRIBLE! DONT BUY! Holds battery for less than a day...,1
Speakers are so clear. Don't find reversible feature useful. Needed 16gb ROM and this fit the criteria.,5
"I am really happy with this phone, especially for the price. It is very light and easy to operate. I recommend.",5
Seems to be a great phone at a very reasonable price point for the specs that are on it.,5
"Idol 3 is the best phone I ever owned, And I've owned plenty of high priced cell phones in the past, unlocked is the way to go.",5
"For the price, it's unbeatable. Buy the screen protector. I didn't and that was just a silly, silly mistake.",5
Excellent phone!Price-wise and result of handset are quite good.Overall good purchase.,5
Awesome phone the sound on this is really crisp and clean great phone for the price,5
"DO NOT BUY THIS PHONE! FRAUDULENT LISTING! NOT AN IDOL3! SMALL CRAPPY PHONE WITH BOX THATVSAYS ""idol3"" Alcatel Sucks!!!",1
"Love this phone for the price. Good features, sounds, Lollipop works fine.",5
"Nice inexpensive android phone. It is also pretty light and a decent size (in an era of phablets, this size is still OK).",5
"I was completely happy with this phone, I would have you without thinking.",5
This is a GREAT phone for a very affordable price! I am on AT&T goPhone plan and activation was a snap!,5
WORST PHONE I EVER HAD! EVER! WORST! TERRIBLE! DONT BUY! Holds battery for less than a day...,1
Speakers are so clear. Don't find reversible feature useful. Needed 16gb ROM and this fit the criteria.,5
"Far more than I expected out of a phone in this price range. Honestly, this is probably my favorite phone that I've owned.",5
Grate phone for the price. Only draw back battery can't be replaced. but still an excellent phone.,5
One of the better phones at price value to take advantage of T-Mobile's 700 MHz LTE.,5
Awesome phone!!!!!! A High end phone for the price of a budget one with Great specs!!!!!,5
Mobile is excellent and I bought it for my wife and she liked it a lot..,5
"Great speaker loud and clear,best sound ever. Camera is great pictures are clear day or night. Easy to use!",5
Slow and dead at 14 months. I liked the bright screen and the sound but it no longer works.,1
Good sized phone with no connection issues. The price is not too high for anyone looking for something with an HD screen.,4
"Great phone, great service, and fast. Really great music and headphones.",5
Excellent mid price phone. Has met all of my expectations. The screen and two front speakers are beyond great.,5
Amazing phone! For $250 it compares if not out does my friends galaxy s6.,5
You simply can beat the price!.I really love the way this smartphone looks. Both the screen and the audio are the best part!.,5
"The phone is great,the earplugs good stereo sound but the male insert for the phone charger too small-falls out .",5
I was sceptical at first despite the reviews and after owning one i am anxious for the model. I love this phone.,5
"Strongly recommend it. The only downside if I will criticize it is , it doesn't support wi-fi calling.",5
"It's amazing for the price. Sure it isn't as fast as flagship phones being an owner of an m9, but for what I payed it's a 5/5.",5
"I was not really expecting much for the price I paid, $100.I have no complaints. It meets my budget and my needs.",5
Great alternative phone for teens instead of far more expensive ones. Works with AT&T 4Glte,5
"Gps problems, everything else is great, but it can't lock gps position to save it's life. Constantly says gps signal lost",3
"GREAT PHONE, SUPER CAMERAHOWEVER, BATTERY LIFE IS HORRIBLE, HAVE TO CHARGE IT TWICE A DAY EVEN WHEN I DON'T USE",4
Great phone. Supports T-Mobile band 12. Premium phone at a bargain price.,5
"Like the phone a lot. Decent battery, fast enough, good stock Android. Can't beat the price for what you get.",4
Great phone so far. Still relearning Android phones after years with a Windows phone. Will have to update review at a later date.,4
"love it, only wish the battery was removable however it works very well. and shipping was very quick",4
Very good phone. Price can't be beat for what you get. Should've bought two.,5
I bought it for my husband and he loves it. Quite big for every day use but excellent for its price.,5
"buy mobile to you, but I do not work 3G band is only 2G and LTE, also does not come with the onetouch stream.",2
A great phone but I spend way too much on other accessories which had me throwing it away in the trash.,5
"Great phone for the money. No major complaints, I highly recommend it.",5
Good phone for the price excellent display and speakers but the processor is little slow,3
"Awesome phone just as I expected per reviews I have read. Battery is great, and no bloat ware.",5
"Total upgrade to my Moto G 2014.Great phone, great price, unbelievable deal!",5
Love it and you can't beat the price. Anyone who pays 2-3 times this price for a smart phone is missing out.,5
Great value for an unlocked phone. Sound and screen both are great. Using on AT&T network in Texas.,5
The bottom half of the screen stopped working and will not respond to touch. I guess you get what you pay for??,1
Everything I had hoped for.Fantastic phone for the money.The music quality is excellant.,5
Excellent phone for a good price. Already has received an update for Stagefright while lots of high end flagship phones haven't.,5
Great phone for a great price. I love the hardware. The Alcatel UI could use some work. Very crude and not sleek.,4
After a week with the phone it just exploded in my pocket I returned it any bought the way better one plus one.,1
Absolutely love this phone. Using on T-Mobile and binge on. Great screen and love the FORWARD facing speakers. Highly recommend!,5
I have 2 void stickers on my so called new phone. Does that mean I'm not covered by warranty the box looks open,1
Great build quality. Almost stock Android. Little laggy performance. Good battery life.,4
"Had issues on the start up. Randomly restarted. Once up and running a little sluggish, but you get what you pay for.",4
"Buy from $100 worth the money! Speaker is great , and can upgrade to 6.0.Available language is not enough.No other problem yet",5
Very nice phone. Fast and really good looking. Have gotten many compliments. Nice camera. Good phone overall!,5
"I really love the phone, Excellent screen, nice camera and great audio.The battery last the whole day.",5
"Great screen, great camera, great audio and great design. Even better with nova launcher after the update :)",5
Just too good for the money paid. Speakers are awesome and phone is very slim and lightweight with attractive design.,5
Excellent quality for the value. Good product. Just buy together with a screen protector and you will be fine.,5
Had phone since November about 3 or 4 months using this phone the power button has become unresponsive and is not fully functional,3
"As described, arrived on time. Great features in the phone. Camera is very high quality.",5
"Love this phone, it's different then the other phone I had but all in all it's great.",4
Bought this for my mom for christmas she said she likes it. I guess if your looking for a good cheap phone then buy this phone.,4
I've had this for a few months now and love it. Would not have chosen another phone.,5
Awesome phone! Beats out a lot of the bigger brand names at an awesome price,5
"Super, super phone for the price. Well constructed, lightweight but sturdy.",5
This phone is really good I recommended to anybody this is a gret phone for the prise,5
This Phone is really good.Its been few weeks that i bought this phone. I am very satisfied.Thanks for the awesome Amazon Services.,5
Not bad for the money. It actually has a feel of a premium high end phone.,5
Excellent phone. Great battery life. No problems whatsoever. Very pleased and highly satisfied,5
Great phone. Still learning to use all the features. Works well with the Consumer Cellular phone plan.,5
"Great budget phone, nice screen, pretty quick and very little bloatware, most of what is there can be uninstalled.",5
best budget 5.5 screen android phone why buy samsung or apple for three times the price. great camera and responsive quick phone,5
Droped it once doesn't work any more. Durability very low.. nice phone though,2
i have had this phone for 2 months now and I do not regret buying it. It is super amazing.,5
"Great phone, really loved the quality of the build. feels a quality product very good value for Money.",5
I received a paper stapler . not buy cell.The order gives me the option to open a claim as I do please .,1
"Very practical phone: large screen, lightweight, and high sound quality.",5
Awesome phone. Had to return it due to signal issues. I will probably buy it again after some updates get released.,5
"Very nice speakers, good for music and movie. Slow cpu wish come with 3 gb of memory",4
Has been an amazing device for the price. Perfect for anyone who wants a quality experience on a budget.,5
excellent good phone all I would like to work more in the chamber for dark shots,4
I just got a replacement of this device and it auto restarts like crazy......I wish I didn't have to have this phone anymore,1
Very glitchy and not very easy to use. The screen and sound are great though.,2
My screen keeps poppin up it's broke or something. Would buy a different phone,1
Great phone while it worked right but still Luke other Alcatel phones the power button failed to work,3
Love this phone takes awesome pictures and is good for music has amazing sound.,5
This phone is HORRIBLY slow. It crashes at least once a week. Android device manager doesn't locate it.,1
Love it it's amazing the only negative so far is if you try and do too much at once it will freeze but that's expected,4
Didn't get my SIM removal tool but used an earring. Other than that it's a great phone.,4
Solid phone after 24 hours. It gets the job done with no software hiccups. It looks better in hand than in photos.,5
"Loved it!Sadly mine was defective, and had to go back. Great feel, screen, battery. Would buy again!!!",5
1. screen is large and bright2. voice/sound is clear3. battery lasts a long time.,5
"After less than 2 month of use, i'm having dead spots right in the middle of the screen.",2
working fine. It is totally surprise.. Never thought such kind of performance ... Only issues with low light picture..,4
i like the phone weight and speakers its one of the best available in this price ranger,4
Great phone for price! Nice big 5.5 inch full HD display.Nearly stock android. Dual front speakers is a plus!,5
"Using at&t go phone sim...operates 6.01 marshmellow ...more than enough phone. I', in the boonies and gets reception.",5
Screen is not scratch resistant..used it for a month and already screen got numerous scratches..,3
